Unnamed: 0,ID_SUBEST,SUBTIPO,NOMBRE,PROPIEDAD,TENSION_KV,TIPO,F_OPERACIO,RCA,SIST_ELECT,ESTADO,COORD_ESTE,COORD_NORT,HUSO,DATUM,REGION,PROVINCIA,COMUNA,FUENTE_BAS,FECH_CREA,FECH_ACT,geometry,Latitud,Longitud
997,264,100,S/E CENTRAL LAJA,AES ANDES S.A.,"13,2",ZONAL,1995-01-01,S/I,SEN,OPERATIVA,730074.95116616,5883232.83238059,18 S,WGS84,8.0,83.0,8303.0,CEN,2014-12-04,2023-03-30,POINT (-72.408686 -37.16902),-37.16902,-72.408686
998,1680,100,S/E CENTRAL LOS HIERROS,EMPRESA ELECTRICAS AGUAS DEL MELADO SPA,"6,6",S/I,2013-12-06,S/I,SEN,OPERATIVA,313587.19010098,6029872.62762146,19 S,WGS84,7.0,74.0,7402.0,CEN,2014-12-04,2023-03-30,POINT (-71.064475 -35.857647),-35.857647,-71.064475
999,587,100,S/E RANCAGUA,TRANSELEC S.A.,154/66,ZONAL,1948-01-01,S/I,SEN,OPERATIVA,340859.47968892,6218072.58003581,19 S,WGS84,6.0,61.0,6101.0,CEN,2014-12-04,2023-03-30,POINT (-70.726545 -34.166168),-34.166168,-70.726545
1000,272,100,S/E CENTRAL MONTE REDONDO,EOLICA MONTE REDONDO SPA,220,DEDICADO,2010-01-06,S/I,SEN,OPERATIVA,250712.00027323,6560663.99972109,19 S,WGS84,4.0,43.0,4301.0,CEN,2014-12-04,2023-03-30,POINT (-71.61252168999994 -31.06136136999993),-31.06136136999993,-71.61252168999994
1001,1833,100,S/E CENTRAL MEJILLONES,ENGIE ENERGIA CHILE S.A.,"220/15/13,8/4,3",DEDICADO,1995-01-01,S/I,SEN,OPERATIVA,355451.00791298,7445789.68891742,19 S,WGS84,2.0,21.0,2102.0,CEN,2014-12-04,2023-03-30,POINT (-70.411329 -23.090264),-23.090264,-70.411329
1002,1839,100,S/E CENTRAL TOCOPILLA,ENGIE ENERGIA CHILE S.A.,"220/110/11,5/10/5",ZONAL,1970-06-01,S/I,SEN,OPERATIVA,374975.22131405,7555841.96960755,19 S,WGS84,2.0,23.0,2301.0,CEN,2014-12-04,2023-03-30,POINT (-70.212004 -22.097876),-22.097876,-70.212004
1003,302,100,S/E CENTRAL COYA,PACIFIC HYDRO CHILE S.A.,66/23,DEDICADO,1911-01-01,S/I,SEN,OPERATIVA,359411.31523397,6214066.14143469,19 S,WGS84,6.0,61.0,6108.0,CEN,2014-12-04,2023-03-30,POINT (-70.52599 -34.204954),-34.204954,-70.52599
1004,2090,100,S/E PADRE HURTADO,CGE TRANSMISION S.A.,23,ZONAL,2019-01-01,S/I,SEN,OPERATIVA,331929.32144142,6284849.08003918,19 S,WGS84,13.0,136.0,13604.0,CEN,2014-12-04,2023-03-30,POINT (-70.81063240999998 -33.56280559999993),-33.56280559999993,-70.81063240999998
1005,1780,100,S/E CENTRAL EL RINCON,ASOC. DE CANAL. SOCIEDAD DEL CANAL DE MAIPO,"12/0,4",ZONAL,2005-01-01,S/I,SEN,OPERATIVA,356769.64988193,6286898.08720797,19 S,WGS84,13.0,131.0,13110.0,CEN,2014-12-04,2023-03-30,POINT (-70.54279 -33.547956),-33.547956,-70.54279
1006,562,100,S/E CARDONES,TRANSELEC S.A.,"220/110/13,8",NACIONAL,1981-12-31,S/I,SEN,OPERATIVA,362959.32738249,6958668.45880774,19 S,WGS84,3.0,31.0,3101.0,CEN,2014-12-04,2023-03-30,POINT (-70.387216 -27.488705),-27.488705,-70.387216
1007,1862,100,S/E EL ABRA,SOCIEDAD CONTRACTUAL MINERA EL ABRA,220/23,DEDICADO,1996-08-01,S/I,SEN,OPERATIVA,531637.55880993,7569178.32326772,19 S,WGS84,2.0,22.0,2201.0,CEN,2014-12-04,2023-03-30,POINT (-68.693537 -21.981597),-21.981597,-68.693537
1008,508,100,S/E EL EMPALME,SISTEMA DE TRANSMISION DEL SUR S.A.,110/23,ZONAL,2010-01-01,S/I,SEN,OPERATIVA,648170.82534206,5394847.33513203,18 S,WGS84,10.0,101.0,10102.0,CEN,2014-12-04,2023-03-30,POINT (-73.222434 -41.584333),-41.584333,-73.222434
1009,1755,100,S/E CENTRAL ITATA,ELECTRICA PUNTILLA S.A.,"66/10,5",DEDICADO,2015-01-01,S/I,SEN,OPERATIVA,750760.68356315,5896022.17522454,18 S,WGS84,16.0,161.0,16109.0,CEN,2014-12-04,2023-03-30,POINT (-72.180227 -37.048552),-37.048552,-72.180227
1010,2056,100,S/E SAN FABIAN,SISTEMA DE TRANSMISION DEL CENTRO S.A.,220,DEDICADO,2017-08-31,S/I,SEN,OPERATIVA,273059.74408435,5948497.27823405,19 S,WGS84,16.0,163.0,16302.0,CEN,2014-12-04,2023-03-30,POINT (-71.536517 -36.582035),-36.582035,-71.536517
1011,356,100,S/E EL PENON,CGE TRANSMISION S.A.,"110/66/23/13,2",ZONAL,1970-01-01,S/I,SEN,OPERATIVA,285348.34130077,6663231.66893911,19 S,WGS84,4.0,41.0,4102.0,CEN,2014-12-04,2023-03-30,POINT (-71.228506 -30.143364),-30.143364,-71.228506
1012,1886,100,S/E KAPATUR,CODELCO CHILE - DIVISION CHUQUICAMATA,"100/13,8",NACIONAL,1983-10-01,S/I,SEN,OPERATIVA,362775.580377,7439788.01869291,19 S,WGS84,2.0,21.0,2102.0,CEN,2014-12-04,2023-03-30,POINT (-70.340368 -23.145087),-23.145087,-70.340368
1013,476,100,S/E VILLA ALEGRE,CGE TRANSMISION S.A.,15,ZONAL,2019-03-31,S/I,SEN,OPERATIVA,256806.87679675,6046533.90277866,19 S,WGS84,7.0,74.0,7407.0,CEN,2014-12-04,2023-03-30,POINT (-71.687695 -35.695146),-35.695146,-71.687695
1014,373,100,S/E ALAMEDA,CGE TRANSMISION S.A.,66/15,ZONAL,1992-01-01,S/I,SEN,OPERATIVA,340884.23583312,6217879.31260654,19 S,WGS84,6.0,61.0,6101.0,CEN,2014-12-04,2023-03-30,POINT (-70.726312 -34.167914),-34.167914,-70.726312
1015,869,100,S/E CONFLUENCIA,ANGLO AMERICAN LOS BRONCES,220,ZONAL,2011-01-01,S/I,SEN,OPERATIVA,376309.55572237,6329336.22648828,19 S,WGS84,13.0,131.0,13115.0,CEN,2014-12-04,2023-03-30,POINT (-70.326552 -33.167717),-33.167717,-70.326552
1016,945,100,S/E METRENCO (FFCC),EMPRESA DE LOS FERROCARRILES DEL ESTADO,66,NACIONAL,,15/2019,SEN,OPERATIVA,705580.02690726,5699428.6387299,18 S,WGS84,9.0,91.0,9112.0,CEN,2014-12-04,2023-03-30,POINT (-72.631675 -38.829952),-38.829952,-72.631675
1017,1926,100,S/E RANDE,ENEL GREEN POWER CHILE S.A.,220/33,DEDICADO,2016-01-06,S/I,SEN,OPERATIVA,445761.9999239,7530614.00013312,19 S,WGS84,2.0,23.0,2302.0,CEN,2014-12-04,2023-03-30,POINT (-69.52667568999993 -22.329432819999965),-22.329432819999965,-69.52667568999993
1018,1984,100,S/E TARAPACA,TRANSELEC S.A.,220,NACIONAL,1996-11-01,S/I,SEN,OPERATIVA,375938.88101119,7698808.46710345,19 S,WGS84,1.0,11.0,1101.0,CEN,2014-12-04,2023-03-30,POINT (-70.192118 -20.806503),-20.806503,-70.192118
1019,827,100,S/E QUILMO,COOPERATIVA DE CONSUMO DE ENERGIA ELECTRICA CHILLAN LTDA.,33,ZONAL,1997-03-27,S/I,SEN,OPERATIVA,756290.94165341,5933399.21856242,18 S,WGS84,16.0,161.0,16103.0,CEN,2014-12-04,2023-03-30,POINT (-72.130738 -36.710544),-36.710544,-72.130738
1020,411,100,S/E TALCA,CGE TRANSMISION S.A.,66/15,ZONAL,1955-01-01,S/I,SEN,OPERATIVA,260355.36788334,6075309.07428223,19 S,WGS84,7.0,71.0,7101.0,CEN,2014-12-04,2023-03-30,POINT (-71.639995 -35.436838),-35.436838,-71.639995
1021,652,100,S/E PORTEZUELO,CGE TRANSMISION S.A.,110/66/23,ZONAL,2006-01-01,S/I,SEN,OPERATIVA,259639.48889736,6196194.37348829,19 S,WGS84,6.0,62.0,6204.0,CEN,2014-12-04,2023-03-30,POINT (-71.613139 -34.347722),-34.347722,-71.613139
1022,795,100,S/E RENACA,CHILQUINTA TRANSMISION S.A.,12,ZONAL,1980-01-01,S/I,SEN,OPERATIVA,263663.82486849,6348091.08409215,19 S,WGS84,5.0,51.0,5109.0,CEN,2014-12-04,2023-03-30,POINT (-71.529029 -32.979989),-32.979989,-71.529029
1023,295,100,S/E CENTRAL TOTORAL 1,NORVIND S.A.,66/23,ZONAL,2009-12-08,S/I,SEN,OPERATIVA,253056.040648,6529077.49052237,19 S,WGS84,4.0,42.0,4202.0,CEN,2014-12-04,2023-03-30,POINT (-71.595746 -31.346567),-31.346567,-71.595746
1024,1868,100,S/E ENCUENTRO,TRANSELEC S.A.,230/24,NACIONAL,1995-12-31,S/I,SEN,OPERATIVA,441551.51771331,7535735.20101713,19 S,WGS84,2.0,23.0,2302.0,CEN,2014-12-04,2023-03-30,POINT (-69.567373 -22.283031),-22.283031,-69.567373
1025,2303,102,ISLA CAILIN 1,SAGESA,23,NO APLICA,2016-01-01,S/I,EDELAYSEN,OPERATIVA,619130.46594864,5218847.46519397,18 S,WGS84,10.0,102.0,10208.0,EDELAYSEN,2014-12-04,2023-03-30,POINT (-73.5343 -43.17375100099997),-43.17375100099997,-73.5343
1026,2315,102,ISLA LLINGUA,SAGESA,23,NO APLICA,2015-01-01,S/I,EDELAYSEN,OPERATIVA,627062.27715607,5301025.37199578,18 S,WGS84,10.0,102.0,10210.0,EDELAYSEN,2014-12-04,2023-03-30,POINT (-73.45526600099998 -42.43268700099998),-42.43268700099998,-73.45526600099998
1027,2244,100,S/E BOCAMINA,ENEL GENERACION CHILE S.A.,154,DEDICADO,,S/I,SEN,OPERATIVA,662998.84774918,5901194.6251787,18 S,WGS84,8.0,81.0,8102.0,CEN,2014-12-04,2023-03-30,POINT (-73.16763497299996 -37.021304147999956),-37.02130414799996,-73.16763497299996
1028,222,100,S/E CENTRAL CANDELARIA,COLBUN S.A.,230/15,NACIONAL,2005-01-01,S/I,SEN,OPERATIVA,351041.14699162,6232825.93054103,19 S,WGS84,6.0,61.0,6110.0,CEN,2014-12-04,2023-03-30,POINT (-70.613595 -34.034668),-34.034668,-70.613595
1029,886,100,S/E ROMERAL (CMP),COMPANIA MINERA DEL PACIFICO S.A.,"110/11,5/4,16",ZONAL,1983-01-01,S/I,SEN,OPERATIVA,284560.43199704,6708715.25659112,19 S,WGS84,4.0,41.0,4101.0,CEN,2014-12-04,2023-03-30,POINT (-71.22752 -29.733062),-29.733062,-71.22752
1030,1879,100,S/E GUAYAQUES,MINERA CENTINELA,"110/3,45",DEDICADO,2010-12-21,S/I,SEN,OPERATIVA,410769.99950715,7488398.00006894,19 S,WGS84,2.0,23.0,2302.0,CEN,2014-12-04,2023-03-30,POINT (-69.86882062999996 -22.70930777999996),-22.70930777999996,-69.86882062999996
1031,707,100,S/E MOVIL,SOCIEDAD TRANSMISORA METROPOLITANA II S.A.,"110/12,5/22,4",ZONAL,1964-01-01,S/I,SEN,OPERATIVA,345054.432053,6294335.52578614,19 S,WGS84,13.0,131.0,13121.0,CEN,2014-12-04,2023-03-30,POINT (-70.66764698999998 -33.47926513699997),-33.47926513699997,-70.66764698999998
1032,2136,100,S/E TAP LIBERTADORES,INVERSIONES Y SERVICIOS DATALUNA LTDA,110/23,ZONAL,2020-06-16,S/I,SEN,OPERATIVA,342526.00212,6307777.98579544,19 S,WGS84,13.0,131.0,13125.0,CEN,2014-12-04,2023-03-30,POINT (-70.69249612499993 -33.35770127199993),-33.35770127199993,-70.69249612499993
1033,2149,100,S/E EL BATO,ENAP REFINERIAS S.A. - ACONCAGUA,12,DEDICADO,2021-03-30,S/I,SEN,OPERATIVA,267005.14670082,6370699.02270382,19 S,WGS84,5.0,51.0,5107.0,CEN,2014-12-04,2023-03-30,POINT (-71.487602 -32.776965),-32.776965,-71.487602
1034,1820,100,S/E ATACAMA,TRANSELEC S.A.,220/23,NACIONAL,1998-11-01,S/I,SEN,OPERATIVA,354874.40555243,7445519.67127123,19 S,WGS84,2.0,21.0,2102.0,CEN,2014-12-04,2023-03-30,POINT (-70.416983 -23.092652),-23.092652,-70.416983
1035,1693,100,S/E PLANTA MDP TENO,MADERAS ARAUCO S.A.,"13,2",DEDICADO,2012-07-04,S/I,SEN,OPERATIVA,308939.67842197,6140585.87730435,19 S,WGS84,7.0,73.0,7308.0,CEN,2014-12-04,2023-03-30,POINT (-71.090036 -34.859135),-34.859135,-71.090036
1036,281,100,S/E ESPERANZA,ALFA TRANSMISORA DE ENERGIA S.A.,110/66,ZONAL,,S/I,SEN,OPERATIVA,311869.24419506,6364383.7165757,19 S,WGS84,5.0,57.0,5703.0,CEN,2014-12-04,2023-03-30,POINT (-71.010171 -32.842494),-32.842494,-71.010171
1037,581,100,S/E PAN DE AZUCAR,TRANSELEC S.A.,"220/110/66/13,8/13,2",NACIONAL,1975-07-15,S/I,SEN,OPERATIVA,280260.60919305,6681573.7146498,19 S,WGS84,4.0,41.0,4102.0,CEN,2014-12-04,2023-03-30,POINT (-71.277501 -29.97706),-29.97706,-71.277501
1038,574,100,S/E HUASCO,TRANSELEC S.A.,"110/13,8",DEDICADO,1964-01-01,S/I,SEN,OPERATIVA,279417.00888618,6848662.67598769,19 S,WGS84,3.0,33.0,3304.0,CEN,2014-12-04,2023-03-30,POINT (-71.252997 -28.470007),-28.470007,-71.252997
1039,2317,100,S/E TIGRE,AR PAMPA SPA,220,DEDICADO,2022-09-01,S/I,SEN,OPERATIVA,410784.00081204,7363298.98862447,19 S,WGS84,2.0,21.0,2101.0,CEN,2014-12-04,2023-03-30,POINT (-69.87604311999996 -23.839212690999943),-23.839212690999943,-69.87604311999996
1040,1770,100,S/E CENTRAL ALTO RENAICO,ESPINOS S.A.,"0,69/0,4",DEDICADO,2014-04-01,S/I,SEN,OPERATIVA,728594.95290703,5813177.47263841,18 S,WGS84,8.0,83.0,8305.0,CEN,2014-12-04,2023-03-30,POINT (-72.403586 -37.800196),-37.800196,-72.403586
1041,420,100,S/E LOS MAQUIS (CGE),CGE TRANSMISION S.A.,66/15,ZONAL,1999-01-01,S/I,SEN,OPERATIVA,271367.89512643,6091214.64472374,19 S,WGS84,7.0,71.0,7110.0,CEN,2014-12-04,2023-03-30,POINT (-71.514335 -35.296149),-35.296149,-71.514335
1042,802,100,S/E SAN SEBASTIAN,CHILQUINTA TRANSMISION S.A.,66/12,ZONAL,1963-05-16,S/I,SEN,OPERATIVA,258711.10470287,6288266.22266367,19 S,WGS84,5.0,56.0,5605.0,CEN,2014-12-04,2023-03-30,POINT (-71.597893 -33.517973),-33.517973,-71.597893
1043,2225,100,S/E USYA,ACCIONA ENERGIA CHILE HOLDINGS S.A.,33,DEDICADO,2020-03-19,S/I,SEN,OPERATIVA,516132.9898453,7512813.10915095,19 S,WGS84,2.0,22.0,2201.0,CEN,2014-12-04,2023-03-30,POINT (-68.84315861199997 -22.491027410999948),-22.491027410999948,-68.84315861199997
1044,2309,102,ISLA CAILIN 2,SAGESA,23,NO APLICA,2016-01-01,S/I,EDELAYSEN,OPERATIVA,621365.37228417,5220816.35505802,18 S,WGS84,10.0,102.0,10208.0,EDELAYSEN,2014-12-04,2023-03-30,POINT (-73.507244 -43.15567200099997),-43.15567200099997,-73.507244
1045,228,100,S/E CENTRAL RUCUE,COLBUN S.A.,220/23,DEDICADO,1998-01-01,S/I,SEN,OPERATIVA,246102.99992953,5861244.00049169,19 S,WGS84,8.0,83.0,8309.0,CEN,2014-12-04,2023-03-30,POINT (-71.86682894999996 -37.360811619999936),-37.360811619999936,-71.86682894999996
1046,1996,100,S/E ARMERILLO,ALFA TRANSMISORA DE ENERGIA S.A.,220/66/23,S/I,2018-02-21,S/I,SEN,OPERATIVA,320890.77870421,6037316.52318572,19 S,WGS84,7.0,71.0,7109.0,CEN,2014-12-04,2023-03-30,POINT (-70.981965 -35.791934),-35.791934,-70.981965
1047,644,100,S/E LICANTEN,CGE TRANSMISION S.A.,"66/23/13,2",ZONAL,1998-01-01,S/I,SEN,OPERATIVA,772372.11079988,6124421.73232944,18 S,WGS84,7.0,73.0,7303.0,CEN,2014-12-04,2023-03-30,POINT (-72.016122 -34.986171),-34.986171,-72.016122
1048,1130,100,S/E SER PORTALES,METRO REGIONAL DE VALPARAISO S.A.,44/12,ZONAL,2005-06-01,S/I,SEN,OPERATIVA,258608.86907995,6342880.72887591,19 S,WGS84,5.0,51.0,5109.0,CEN,2014-12-04,2023-03-30,POINT (-71.58444440799997 -33.02583349699995),-33.02583349699995,-71.58444440799997
1049,863,100,S/E LOS MAITENES,ANGLO AMERICAN LOS BRONCES,220/66/15,DEDICADO,1990-01-01,S/I,SEN,OPERATIVA,373588.61002952,6314091.94703201,19 S,WGS84,13.0,131.0,13115.0,CEN,2014-12-04,2023-03-30,POINT (-70.35785 -33.304868),-33.304868,-70.35785
1050,487,100,S/E MARBELLA,CGE TRANSMISION S.A.,"110/13,2",ZONAL,2007-01-01,1881/2007,SEN,OPERATIVA,272538.07663705,6384351.90208466,19 S,WGS84,5.0,51.0,5105.0,CEN,2014-12-04,2023-03-30,POINT (-71.425241 -32.655075),-32.655075,-71.425241
1051,716,100,S/E RUNGUE,SOCIEDAD TRANSMISORA METROPOLITANA II S.A.,44/23,ZONAL,1965-01-01,S/I,SEN,OPERATIVA,322690.79138155,6346152.58019324,19 S,WGS84,13.0,133.0,13303.0,CEN,2014-12-04,2023-03-30,POINT (-70.898107 -33.008661),-33.008661,-70.898107
1052,2132,100,S/E CENTRAL TALINAY PONIENTE,ENEL GREEN POWER CHILE S.A.,220/33,DEDICADO,,S/I,SEN,OPERATIVA,251068.05398229,6582503.2307747,19 S,WGS84,4.0,43.0,4301.0,CEN,2014-12-04,2023-03-30,POINT (-71.603444 -30.86458),-30.86458,-71.603444
1053,1704,100,S/E EB2,CLEANAIRTECH SUDAMERICA S.A.,"4,16",DEDICADO,2016-03-21,S/I,SEN,OPERATIVA,337609.74265472,6970664.54563114,19 S,WGS84,3.0,31.0,3101.0,CEN,2014-12-04,2023-03-30,POINT (-70.642139 -27.377655),-27.377655,-70.642139
1054,2024,100,S/E EL ARRIERO,ENEL GREEN POWER CHILE S.A.,220/33,DEDICADO,2016-12-09,S/I,SEN,OPERATIVA,503225.28049768,7470290.3477196,19 S,WGS84,2.0,21.0,2103.0,CEN,2014-12-04,2023-03-30,POINT (-68.968557 -22.875243),-22.875243,-68.968557
1055,889,100,S/E CELULOSA PACIFICO,CMPC PULP SPA.,"220/13,2",DEDICADO,1959-01-01,S/I,SEN,OPERATIVA,721517.34241894,5814168.51632179,18 S,WGS84,9.0,92.0,9202.0,CEN,2014-12-04,2023-03-30,POINT (-72.484205 -37.793016),-37.793016,-72.484205
1056,2254,100,S/E DIGUA,ELECTRICA DIGUA SPA,"6,6",S/I,2021-05-19,S/I,SEN,OPERATIVA,270673.79444139,5984494.03320954,19 S,WGS84,7.0,74.0,7404.0,CEN,2014-12-04,2023-03-30,POINT (-71.552522 -36.257267),-36.257267,-71.552522
1057,231,100,S/E CENTRAL CHIBURGO,COLBUN S.A.,"66/6,6",DEDICADO,2007-01-01,S/I,SEN,OPERATIVA,286824.3557033,6051082.27658232,19 S,WGS84,7.0,74.0,7402.0,CEN,2014-12-04,2023-03-30,POINT (-71.355015 -35.66112),-35.66112,-71.355015
1058,954,100,S/E R,FUNDICION TALLERES LTDA.,"66/13,8",S/I,2015-10-31,S/I,SEN,OPERATIVA,338652.99976046,6216908.00033253,19 S,WGS84,6.0,61.0,6101.0,CEN,2014-12-04,2023-03-30,POINT (-70.75069056999996 -34.176327),-34.176327,-70.75069056999996
1059,693,100,S/E LA REINA,SOCIEDAD TRANSMISORA METROPOLITANA II S.A.,110/12,ZONAL,1924-01-01,S/I,SEN,OPERATIVA,354566.57089459,6296384.61635736,19 S,WGS84,13.0,131.0,13122.0,CEN,2014-12-04,2023-03-30,POINT (-70.564972 -33.462125),-33.462125,-70.564972
1060,635,100,S/E EL PAICO,CGE TRANSMISION S.A.,"66/13,2",ZONAL,1992-01-01,S/I,SEN,OPERATIVA,309553.75861689,6269224.88974868,19 S,WGS84,13.0,136.0,13602.0,CEN,2014-12-04,2023-03-30,POINT (-71.054901 -33.699877),-33.699877,-71.054901
1061,1990,100,S/E LAS VEGAS (AES GENER),AES ANDES S.A.,110,ZONAL,1925-01-01,S/I,SEN,OPERATIVA,311734.00261338,6364270.98501938,19 S,WGS84,5.0,57.0,5703.0,CEN,2014-12-04,2023-03-30,POINT (-71.01163821499995 -32.84348706199995),-32.84348706199995,-71.01163821499995
1062,2174,100,S/E CAITAN,CAITAN SPA,66,S/I,,S/I,SEN,OPERATIVA,362853.34743433,7439861.04179949,19 S,WGS84,2.0,21.0,2102.0,CEN,2014-12-04,2023-03-30,POINT (-70.339602 -23.144434),-23.144434,-70.339602
1063,1920,100,S/E PUKARA,CGE TRANSMISION S.A.,"66/13,8",ZONAL,2002-06-01,134/2001,SEN,OPERATIVA,363807.33961171,7955488.04183077,19 S,WGS84,15.0,151.0,15101.0,CEN,2014-12-04,2023-03-30,POINT (-70.290001 -18.48663),-18.48663,-70.290001
1064,414,100,S/E TRAIGUEN,CGE TRANSMISION S.A.,"66/13,2",ZONAL,1960-01-01,S/I,SEN,OPERATIVA,704182.549133,5763042.173954,18 S,WGS84,9.0,92.0,9210.0,CEN,2014-12-04,2023-03-30,POINT (-72.66635659999997 -38.25746848999995),-38.25746848999995,-72.66635659999997
1065,1774,100,S/E PARQUE EOLICO RENAICO,ENEL GREEN POWER CHILE S.A.,33,ZONAL,2016-09-12,S/I,SEN,OPERATIVA,713502.28568686,5821806.13755116,18 S,WGS84,9.0,92.0,9209.0,CEN,2014-12-04,2023-03-30,POINT (-72.577402 -37.726146),-37.726146,-72.577402
1066,2219,100,S/E CENTRAL NEHUENCO II,COLBUN S.A.,"230/15,75",DEDICADO,2003-01-01,S/I,SEN,OPERATIVA,282857.78326706,6353228.43360239,19 S,WGS84,5.0,55.0,5501.0,CEN,2014-12-04,2023-03-30,POINT (-71.32257531499994 -32.93767635699993),-32.93767635699993,-71.32257531499994
1067,206,100,S/E TORQUEMADA,COMPANIA TRANSMISORA DEL NORTE GRANDE S.A.,110,ZONAL,2007-01-01,258/2006,SEN,OPERATIVA,268850.28481652,6353171.90828147,19 S,WGS84,5.0,51.0,5103.0,CEN,2014-12-04,2023-03-30,POINT (-71.472298 -32.935312),-32.935312,-71.472298
1068,1945,100,TAP OFF 538,MINERA ESCONDIDA LTDA.,"69/4,16",DEDICADO,2016-06-14,S/I,SEN,OPERATIVA,494163.30572376,7307445.21686951,19 S,WGS84,2.0,21.0,2101.0,CEN,2014-12-04,2023-03-30,POINT (-69.05754 -24.346173),-24.346173,-69.05754
1069,437,100,S/E PELEQUEN,CGE TRANSMISION S.A.,66/15,ZONAL,1990-01-01,S/I,SEN,OPERATIVA,326346.62652502,6183879.20462744,19 S,WGS84,6.0,61.0,6109.0,CEN,2014-12-04,2023-03-30,POINT (-70.890827 -34.472056),-34.472056,-70.890827
1070,1746,100,S/E SECCIONADORA LO AGUIRRE,TRANSELEC S.A.,525/230,NACIONAL,2022-08-12,S/I,SEN,OPERATIVA,323594.00037343,6298317.00027507,19 S,WGS84,13.0,131.0,13124.0,CEN,2014-12-04,2023-03-30,POINT (-70.89773496999999 -33.44005081999995),-33.44005081999995,-70.89773496999999
1071,2293,100,S/E SOL DE LILA,ENEL GREEN POWER CHILE S.A.,33,DEDICADO,2022-09-01,S/I,SEN,OPERATIVA,542277.99957753,7342913.98860335,19 S,WGS84,2.0,21.0,2101.0,CEN,2014-12-04,2023-03-30,POINT (-68.58425363999999 -24.025263467999935),-24.02526346799993,-68.58425363999999
1072,2286,100,S/E SOL DEL DESIERTO,PARQUE FOTOVOLTAICO SOL DEL DESIERTO SPA,220/36,NACIONAL,2022-01-28,S/I,SEN,OPERATIVA,441316.91049918,7544346.72922414,19 S,WGS84,2.0,23.0,2302.0,CEN,2014-12-04,2023-03-30,POINT (-69.56933585399997 -22.205227776999948),-22.205227776999948,-69.56933585399997
1073,2338,100,S/E CENTRAL PE VIENTOS PATAGONICOS (SM),ELETRANS II S.A.,220,S/I,2020-11-30,S/I,SEN,OPERATIVA,376863.00091029,4132098.98563897,19 S,WGS84,12.0,121.0,12101.0,CEN,2014-12-04,2023-03-30,POINT (-70.83266772899998 -52.94658976799997),-52.94658976799997,-70.83266772899998
1074,839,100,S/E IMPERIAL,SISTEMA DE TRANSMISION DEL SUR S.A.,66/23,ZONAL,2011-01-30,S/I,SEN,OPERATIVA,679530.7836258,5708636.90599521,18 S,WGS84,9.0,91.0,9111.0,CEN,2014-12-04,2023-03-30,POINT (-72.933969 -38.752722),-38.752722,-72.933969
1075,2059,100,S/E CENTRAL NUEVA ALDEA II,ARAUCO BIOENERGIA S.A.,69/66/23,DEDICADO,2006-05-01,S/I,SEN,OPERATIVA,725289.11554512,5939901.72844899,18 S,WGS84,16.0,162.0,16206.0,CEN,2014-12-04,2023-03-30,POINT (-72.479401 -36.65984),-36.65984,-72.479401
1076,784,100,S/E LA CALERA,CHILQUINTA TRANSMISION S.A.,110/12,ZONAL,1969-01-01,S/I,SEN,OPERATIVA,294388.36213178,6369165.18841311,19 S,WGS84,5.0,55.0,5502.0,CEN,2014-12-04,2023-03-30,POINT (-71.195779 -32.796255),-32.796255,-71.195779
1077,2209,100,S/E REMEHUE,SISTEMA DE TRANSMISION DEL SUR S.A.,66,ZONAL,2021-06-12,S/I,SEN,OPERATIVA,660504.33790583,5510151.83496481,18 S,WGS84,10.0,103.0,10301.0,CEN,2014-12-04,2023-03-30,POINT (-73.10460225399999 -40.54385018199997),-40.54385018199997,-73.10460225399999
1078,658,100,S/E SAN CARLOS,CGE TRANSMISION S.A.,"66/13,8",ZONAL,,S/I,SEN,OPERATIVA,235459.65744767,5963860.34336735,19 S,WGS84,16.0,163.0,16301.0,CEN,2014-12-04,2023-03-30,POINT (-71.951045 -36.43404),-36.43404,-71.951045
1079,928,100,S/E SAN FERNANDO (FFCC),EMPRESA DE LOS FERROCARRILES DEL ESTADO,66,ZONAL,,S/I,SEN,OPERATIVA,318062.00031138,6169849.6402447,19 S,WGS84,6.0,63.0,6301.0,CEN,2014-12-04,2023-03-30,POINT (-70.983986 -34.597072),-34.597072,-70.983986
1080,2093,100,S/E PUERTO SECO SOLAR,CALAMA SOLAR 2 SPA,23,DEDICADO,2017-09-01,S/I,SEN,OPERATIVA,512948.77624981,7517497.01969002,19 S,WGS84,2.0,22.0,2201.0,CEN,2014-12-04,2023-03-30,POINT (-68.874153 -22.44874),-22.44874,-68.874153
1081,2018,100,S/E SANTA BARBARA,SISTEMA DE TRANSMISION DEL SUR S.A.,"66/13,8",ZONAL,2017-05-30,S/I,SEN,OPERATIVA,761637.8980185,5828611.44123132,18 S,WGS84,8.0,83.0,8311.0,CEN,2014-12-04,2023-03-30,POINT (-72.034263 -37.652407),-37.652407,-72.034263
1082,2184,100,S/E CENTRAL PE LA FLOR,VIENTOS DE RENAICO SPA,23,DEDICADO,2020-06-16,S/I,SEN,OPERATIVA,711356.99806873,5825795.79608701,18 S,WGS84,9.0,92.0,9209.0,CEN,2014-12-04,2023-03-30,POINT (-72.602883 -37.690715),-37.690715,-72.602883
1083,899,100,S/E MINA,CODELCO CHILE - DIVISION ANDINA,66,DEDICADO,2008-01-01,S/I,SEN,OPERATIVA,380174.21380599,6331522.8423862,19 S,WGS84,13.0,131.0,13115.0,CEN,2014-12-04,2023-03-30,POINT (-70.284826 -33.148433),-33.148433,-70.284826
